,Acc X__sum_values,Acc X__median,Acc X__mean,Acc X__length,Acc X__standard_deviation,Acc X__variance,Acc X__root_mean_square,Acc X__maximum,Acc X__absolute_maximum,Acc X__minimum,Acc Y__sum_values,Acc Y__median,Acc Y__mean,Acc Y__length,Acc Y__standard_deviation,Acc Y__variance,Acc Y__root_mean_square,Acc Y__maximum,Acc Y__absolute_maximum,Acc Y__minimum,Acc Z__sum_values,Acc Z__median,Acc Z__mean,Acc Z__length,Acc Z__standard_deviation,Acc Z__variance,Acc Z__root_mean_square,Acc Z__maximum,Acc Z__absolute_maximum,Acc Z__minimum,Gyro X__sum_values,Gyro X__median,Gyro X__mean,Gyro X__length,Gyro X__standard_deviation,Gyro X__variance,Gyro X__root_mean_square,Gyro X__maximum,Gyro X__absolute_maximum,Gyro X__minimum,Gyro Y__sum_values,Gyro Y__median,Gyro Y__mean,Gyro Y__length,Gyro Y__standard_deviation,Gyro Y__variance,Gyro Y__root_mean_square,Gyro Y__maximum,Gyro Y__absolute_maximum,Gyro Y__minimum,Gyro Z__sum_values,Gyro Z__median,Gyro Z__mean,Gyro Z__length,Gyro Z__standard_deviation,Gyro Z__variance,Gyro Z__root_mean_square,Gyro Z__maximum,Gyro Z__absolute_maximum,Gyro Z__minimum
3929,148772.0,38.0,74.4232116058029,1999.0,100.68075927969214,10136.615289135314,125.20155635956539,541.0,541.0,-149.0,-349152.0,-183.0,-174.6633316658329,1999.0,85.05777815060485,7234.825623917512,194.27327415917574,112.0,445.0,-445.0,-68225.0,-68.0,-34.12956478239119,1999.0,132.9248104154099,17669.005223972665,137.23641067955728,221.0,421.0,-421.0,-30371.0,25.0,-15.193096548274138,1999.0,596.2826361914944,355552.982223478,596.4761624794432,1938.0,4531.0,-4531.0,633293.0,91.0,316.8049024512256,1999.0,680.994937579188,463754.1050084822,751.0788581937404,3522.0,3522.0,-633.0,138508.0,19.0,69.28864432216108,1999.0,315.7266521622079,99683.31888555583,323.2402127173517,1213.0,1213.0,-1144.0
3930,-119237.0,-4.0,-59.64832416208104,1999.0,118.53988669773616,14051.704738312126,132.70127095720233,136.0,495.0,-495.0,-336205.0,-188.0,-168.1865932966483,1999.0,96.6847592523559,9347.94267168602,193.99657944514954,96.0,539.0,-539.0,-126748.0,-76.0,-63.405702851425715,1999.0,118.88603337633789,14133.888931959726,134.7374190269467,153.0,672.0,-672.0,27125.0,48.0,13.569284642321161,1999.0,578.6355576970311,334819.1086313542,578.7946389843797,1424.0,4308.0,-4308.0,-249273.0,-1.0,-124.69884942471235,1999.0,678.0148688892407,459704.16243489424,689.3866589097452,968.0,3523.0,-3523.0,12309.0,-11.0,6.157578789394697,1999.0,308.26902143441,95029.78957612872,308.3305131716229,1166.0,1166.0,-822.0
3931,49932.0,32.0,24.97848924462231,1999.0,68.0054218884191,4624.7374062218705,72.44765235096015,755.0,755.0,-130.0,-311766.0,-132.0,-155.96098049024513,1999.0,95.65130456126177,9149.172064271255,182.95627756311035,102.0,1086.0,-1086.0,21124.0,-61.0,10.56728364182091,1999.0,183.5922912730339,33706.129414882525,183.8961579219349,312.0,320.0,-320.0,185151.0,42.0,92.62181090545273,1999.0,639.3726321370701,408797.36272588524,646.0465637872325,7179.0,7179.0,-1364.0,314160.0,8.0,157.15857928964482,1999.0,732.2925436940878,536252.3695499576,748.9667473221339,3851.0,3851.0,-1039.0,153886.0,-13.0,76.98149074537268,1999.0,409.0940198977942,167357.91711613687,416.27402877613775,2277.0,2277.0,-871.0
3932,147183.0,47.0,73.62831415707853,1999.0,100.0283672556804,10005.674255837273,124.20468147960739,475.0,475.0,-144.0,-288463.0,-134.0,-144.30365182591297,1999.0,87.57816114092171,7669.934308825248,168.80011326749624,105.0,400.0,-400.0,-45857.0,-65.0,-22.939969984992498,1999.0,156.4885866032013,24488.677737067635,158.16105702725937,320.0,350.0,-350.0,106694.0,42.0,53.37368684342171,1999.0,425.65959988640185,181186.09497545174,428.99282677302585,2568.0,2568.0,-1193.0,304859.0,29.0,152.5057528764382,1999.0,654.9704603979617,428986.30399391794,672.4911216174733,3168.0,3168.0,-1724.0,51504.0,-8.0,25.76488244122061,1999.0,350.9770080467699,123184.8601774624,351.9214249582886,930.0,1770.0,-1770.0
3933,105395.0,28.0,52.723861930965484,1999.0,78.17003942320011,6110.555063424659,94.28870918800496,425.0,425.0,-122.0,-315367.0,-163.0,-157.7623811905953,1999.0,83.81060299341502,7024.217174119826,178.64262115476956,58.0,405.0,-405.0,-70300.0,-85.0,-35.16758379189595,1999.0,161.07820934091953,25946.189524477093,164.87252188960147,321.0,328.0,-328.0,108200.0,30.0,54.127063531765884,1999.0,441.1473317918913,194610.96834710505,444.45551785716066,3238.0,3238.0,-1100.0,298926.0,18.0,149.53776888444222,1999.0,737.2297629035876,543507.72331088,752.2428249134829,3983.0,3983.0,-955.0,53953.0,-10.0,26.989994997498748,1999.0,300.849509079717,90510.42711350672,302.05775431773264,1144.0,1144.0,-908.0
3934,169839.0,91.0,84.96198099049525,1999.0,89.45495318651975,8002.18864960244,123.3723099541859,440.0,440.0,-117.0,-264549.0,-106.0,-132.34067033516757,1999.0,84.63295380752092,7162.736870185969,157.08847791912515,46.0,483.0,-483.0,18070.0,-48.0,9.03951975987994,1999.0,166.53766041090242,27734.792335137055,166.78280862434926,228.0,366.0,-366.0,117691.0,56.0,58.874937468734366,1999.0,386.4282349383419,149326.78075756237,390.8875017438006,1997.0,1997.0,-1267.0,303218.0,23.0,151.68484242121062,1999.0,624.5553205277835,390069.3483995624,642.7111636029904,3060.0,3060.0,-1242.0,26089.0,-5.0,13.051025512756379,1999.0,302.85924331003673,91723.72125832803,303.1403149125214,972.0,1079.0,-1079.0
3935,190951.0,36.0,95.52326163081541,1999.0,129.31608816963507,16722.65065949683,160.77109246405598,550.0,550.0,-110.0,-229685.0,-131.0,-114.89994997498749,1999.0,125.0602855926443,15640.075032513756,169.8295425912947,156.0,433.0,-433.0,-181056.0,-78.0,-90.57328664332167,1999.0,87.7754736452057,7704.533773640198,126.12713438040804,134.0,326.0,-326.0,85539.0,27.0,42.79089544772386,1999.0,416.03965050526716,173088.99079254485,418.2344456471309,1471.0,1471.0,-1273.0,148222.0,10.0,74.1480740370185,1999.0,603.3905784648387,364080.19018013263,607.92937670714,3075.0,3075.0,-1552.0,-108253.0,-18.0,-54.1535767883942,1999.0,353.6367520523907,125058.95240216407,357.75908413503714,1105.0,1853.0,-1853.0
3936,159492.0,119.0,79.78589294647324,1999.0,58.142768009671315,3380.5814718264583,98.72370629738607,365.0,365.0,-72.0,44621.0,129.0,22.321660830415208,1999.0,162.38774268869798,26369.778975530786,163.91472025952666,573.0,573.0,-291.0,-327338.0,-184.0,-163.75087543771886,1999.0,72.9614600683926,5323.374655311648,179.26997479201856,14.0,562.0,-562.0,-249911.0,50.0,-125.01800900450225,1999.0,674.6951514940379,455213.54744956276,686.180041989719,1824.0,3904.0,-3904.0,104321.0,14.0,52.186593296648326,1999.0,247.55636686972736,61284.15477773904,252.9972238931661,2400.0,2400.0,-916.0,24402.0,-8.0,12.207103551775887,1999.0,173.3710035790466,30057.50488200579,173.80022514119355,1036.0,1312.0,-1312.0
3937,184619.0,134.0,92.35567783891946,1999.0,62.03083885465979,3847.8249690127705,111.25374689465092,317.0,317.0,-54.0,98814.0,181.0,49.431715857928964,1999.0,186.69931583129392,34856.634531873235,193.13241329339897,354.0,400.0,-400.0,-249345.0,-127.0,-124.73486743371686,1999.0,69.9984759347411,4899.786633186528,143.0334708622197,0.0,672.0,-672.0,-291810.0,50.0,-145.97798899449725,1999.0,666.9025183640094,444758.96900025796,682.6921284672437,916.0,3944.0,-3944.0,134188.0,11.0,67.12756378189094,1999.0,297.60457738055163,88568.48447785673,305.0812912932364,1898.0,1898.0,-1367.0,37014.0,-10.0,18.516258129064532,1999.0,211.7802021857197,44850.85403782432,212.58811315058625,806.0,1506.0,-1506.0
3938,228103.0,166.0,114.10855427713857,1999.0,77.77364008072809,6048.739091406634,138.09236492516635,409.0,409.0,-70.0,141920.0,178.0,70.99549774887444,1999.0,170.33041626524727,29012.450705092415,184.53403860996175,667.0,667.0,-283.0,-216086.0,-93.0,-108.09704852426214,1999.0,69.48683901784202,4828.420796691492,128.5044462123711,67.0,446.0,-446.0,-314992.0,49.0,-157.57478739369685,1999.0,813.8170908830491,662298.257413349,828.9318856429144,3009.0,4767.0,-4767.0,115546.0,14.0,57.801900950475236,1999.0,271.06057200049366,73473.8336932348,277.1549989567631,1874.0,1874.0,-316.0,77937.0,-9.0,38.9879939969985,1999.0,218.79798018719222,47872.556133994956,222.24450456626582,1477.0,1707.0,-1707.0
3939,272233.0,203.0,136.18459229614808,1999.0,93.70861804161342,8781.305095268996,165.31046026836012,259.0,259.0,-69.0,23897.0,108.0,11.95447723861931,1999.0,150.2588842460298,22577.732294861784,150.73367845611165,283.0,317.0,-317.0,-240707.0,-116.0,-120.41370685342672,1999.0,72.52625359789778,5260.057460946581,140.56855359264947,-13.0,702.0,-702.0,-255001.0,49.0,-127.56428214107054,1999.0,719.2610026546987,517336.38993984245,730.4854796763649,1007.0,4907.0,-4907.0,133424.0,16.0,66.74537268634317,1999.0,278.8543841884851,77759.76758113923,286.7310802061369,1929.0,1929.0,-659.0,112162.0,-10.0,56.10905452726363,1999.0,261.7248384440916,68499.89105858582,267.6716590499063,1595.0,1595.0,-404.0
3940,242093.0,177.0,121.10705352676338,1999.0,82.08915799423659,6738.629860202736,146.3063507648833,300.0,300.0,-66.0,77636.0,120.0,38.83741870935468,1999.0,138.85374053719568,19280.361261170856,144.18289202667765,523.0,523.0,-254.0,-299952.0,-144.0,-150.05102551275638,1999.0,58.29876302790773,3398.745770584141,160.9784334251455,-17.0,404.0,-404.0,-258191.0,50.0,-129.16008004002,1999.0,644.7964412219563,415762.45061249984,657.6053352037559,1116.0,3723.0,-3723.0,97989.0,12.0,49.019009504752376,1999.0,252.50828076470438,63760.43185474678,257.22226798544057,1744.0,1744.0,-471.0,115754.0,-10.0,57.905952976488244,1999.0,232.77206141602932,54182.832575867724,239.8664877926531,1453.0,1453.0,-266.0
3941,-322551.0,-197.0,-161.35617808904453,1999.0,93.20183738449701,8686.582491846224,186.33947166220491,45.0,716.0,-716.0,-179986.0,-75.0,-90.03801900950475,1999.0,66.77802188880207,4459.304207381329,112.09883618725605,97.0,685.0,-685.0,146277.0,131.0,73.17508754377188,1999.0,118.2610933603323,13985.686202781231,139.06933393030943,193.0,243.0,-243.0,172475.0,58.0,86.28064032016007,1999.0,407.19381525507134,165806.80318198117,416.23449169433087,2478.0,2478.0,-1270.0,-210595.0,4.0,-105.35017508754378,1999.0,415.01826287282626,172240.15851797833,428.1808238454339,143.0,3337.0,-3337.0,105646.0,-14.0,52.849424712356175,1999.0,398.5559913958865,158846.87827755796,402.04469897013314,3551.0,3551.0,-664.0
3942,9603.0,4.0,4.8039019509754874,1999.0,6.726454294506076,45.24518737607923,8.265752314863137,79.0,79.0,-69.0,-483898.0,-248.0,-242.07003501750876,1999.0,34.346396244966996,1179.674935016283,244.4945332484843,-61.0,570.0,-570.0,-62379.0,-19.0,-31.205102551275637,1999.0,46.21122907717777,2135.4776928234,55.760524729050296,37.0,434.0,-434.0,136150.0,58.0,68.10905452726364,1999.0,426.3323724031944,181759.29175893604,431.7385031098498,3975.0,3975.0,-2030.0,31393.0,14.0,15.704352176088044,1999.0,61.67827203066229,3804.209240688378,63.64617755968523,588.0,588.0,-375.0,-21352.0,-13.0,-10.681340670335167,1999.0,46.91738086591322,2201.2406273171605,48.11789340601806,342.0,342.0,-310.0
3943,7986.0,3.0,3.994997498749375,1999.0,5.778639227634421,33.392671323155334,7.025146001199483,33.0,33.0,-18.0,-478332.0,-248.0,-239.2856428214107,1999.0,35.822710426007966,1283.26658226562,241.9522379369973,-71.0,376.0,-376.0,-52176.0,-6.0,-26.101050525262632,1999.0,55.81576384538485,3115.3994936437703,61.61707825080708,37.0,244.0,-244.0,105295.0,52.0,52.67383691845923,1999.0,456.54245824339813,208431.0161789249,459.5710492128908,4184.0,4184.0,-2065.0,23355.0,13.0,11.683341670835418,1999.0,40.80997432786671,1665.4540046411398,42.449434357110334,292.0,292.0,-223.0,-21617.0,-12.0,-10.813906953476739,1999.0,40.03693125884724,1602.9558646256594,41.47163426034851,249.0,314.0,-314.0
3944,12098.0,5.0,6.052026013006503,1999.0,5.894036348680201,34.73966447956344,8.447880405265622,60.0,60.0,-26.0,-478854.0,-248.0,-239.54677338669336,1999.0,36.77497638052357,1352.3988877880663,242.3531628177439,-104.0,475.0,-475.0,-75977.0,-21.0,-38.00750375187594,1999.0,50.73830536722359,2574.37563153763,63.39515733071804,61.0,298.0,-298.0,131543.0,54.0,65.80440220110054,1999.0,431.96320371683623,186592.20936531297,436.9467115271119,3892.0,3892.0,-2271.0,19563.0,13.0,9.786393196598299,1999.0,49.05799872158216,2406.687238566757,50.0246012514361,277.0,277.0,-277.0,-26501.0,-11.0,-13.25712856428214,1999.0,38.55976329844097,1486.8553456317954,40.77507576205961,194.0,326.0,-326.0
3945,10885.0,5.0,5.4452226113056525,1999.0,5.767799380423646,33.267509692815395,7.932084151059527,38.0,38.0,-30.0,-482094.0,-248.0,-241.16758379189594,1999.0,36.03849075811748,1298.772816122919,243.84539423196838,-25.0,443.0,-443.0,-65284.0,-21.0,-32.65832916458229,1999.0,47.60100573814955,2265.8557472833463,57.72713582974261,22.0,340.0,-340.0,93676.0,52.0,46.86143071535768,1999.0,440.0724385640913,193663.75118374595,442.5604420555866,3377.0,3377.0,-2205.0,11855.0,12.0,5.930465232616308,1999.0,59.33956740205812,3521.1842594633986,59.63517986338827,224.0,499.0,-499.0,-27556.0,-11.0,-13.784892446223111,1999.0,37.46185322564125,1403.3904470994878,39.91758643572312,292.0,292.0,-262.0
3946,10257.0,4.0,5.131065532766383,1999.0,6.245905545495323,39.011336083249226,8.083264785022967,42.0,42.0,-38.0,-474677.0,-247.0,-237.45722861430716,1999.0,37.93135167962491,1438.7874402433833,240.46771687989786,-48.0,395.0,-395.0,-86242.0,-25.0,-43.14257128564282,1999.0,53.624966219969245,2875.6370020928425,68.82527485763944,-6.0,330.0,-330.0,96018.0,47.0,48.03301650825413,1999.0,477.4137910391702,227923.92787439242,479.8240287326955,4182.0,4182.0,-2192.0,18456.0,12.0,9.232616308154077,1999.0,54.59876307365342,2981.0249291729406,55.373875907927314,261.0,330.0,-330.0,-26756.0,-11.0,-13.384692346173086,1999.0,37.02872059452405,1371.12614886733,39.37354617086242,278.0,278.0,-266.0
3947,-264611.0,-151.0,-132.37168584292147,1999.0,101.81965939949646,10367.243040229469,167.00151572104537,1.0,266.0,-266.0,-302396.0,-191.0,-151.27363681840922,1999.0,87.2842880122022,7618.5469337970635,174.6489625794125,-4.0,251.0,-251.0,-27319.0,-51.0,-13.666333166583291,1999.0,66.56229782584872,4430.539491856985,67.95077743541304,108.0,115.0,-115.0,67834.0,50.0,33.93396698349174,1999.0,170.15237158676106,28951.829556599212,173.50315176340723,590.0,590.0,-509.0,13650.0,10.0,6.828414207103552,1999.0,264.82554513814443,70132.56935771537,264.9135643909144,757.0,757.0,-657.0,-5996.0,-7.0,-2.9994997498749374,1999.0,328.34726504568505,107811.92646298136,328.3609651918615,810.0,948.0,-948.0
3948,-348938.0,-233.0,-174.55627813906955,1999.0,99.1417533281572,9829.087252981168,200.74606220482974,5.0,314.0,-314.0,-203191.0,-61.0,-101.6463231615808,1999.0,92.13371688003629,8488.621786130685,137.18818024304863,22.0,252.0,-252.0,-57541.0,-3.0,-28.78489244622311,1999.0,64.23804959199516,4126.52701538363,70.39245022390017,102.0,199.0,-199.0,93356.0,43.0,46.70135067533767,1999.0,231.66398609711388,53668.20245440378,236.32439275137185,854.0,854.0,-766.0,99979.0,13.0,50.01450725362681,1999.0,320.8490694272324,102944.125352321,324.7238461957238,968.0,968.0,-855.0,40206.0,-7.0,20.11305652826413,1999.0,332.9420511580461,110850.40942932699,333.549013598056,893.0,893.0,-702.0
3949,-268574.0,-131.0,-134.35417708854428,1999.0,106.85690815628634,11418.398820721015,171.66666456205448,1.0,312.0,-312.0,-268168.0,-172.0,-134.1510755377689,1999.0,93.46705426357542,8736.090232710152,163.50107431038586,32.0,243.0,-243.0,-132824.0,-86.0,-66.44522261130565,1999.0,54.76686571941408,2999.409580728333,86.10677783191227,93.0,148.0,-148.0,80025.0,59.0,40.032516258129064,1999.0,285.53837487277275,81532.16352498409,288.33100055828453,1210.0,1210.0,-737.0,12077.0,13.0,6.04152076038019,1999.0,312.3571197556084,97566.97026201946,312.41554096286177,1009.0,1009.0,-933.0,-38476.0,-19.0,-19.247623811905953,1999.0,336.7913663164767,113428.4244253192,337.34091872721854,866.0,877.0,-877.0
3950,-292209.0,-197.0,-146.1775887943972,1999.0,98.13161511425083,9629.813884931462,176.0616407701443,4.0,263.0,-263.0,-280908.0,-148.0,-140.52426213106554,1999.0,79.43219135309626,6309.473023154899,161.42038678752854,-15.0,239.0,-239.0,-31563.0,-45.0,-15.789394697348675,1999.0,75.99729575494659,5775.588962064824,77.62019033069609,128.0,129.0,-129.0,56352.0,54.0,28.190095047523762,1999.0,164.7415848437467,27139.78977682939,167.1360859767208,455.0,475.0,-475.0,11698.0,0.0,5.851925962981491,1999.0,252.86930127400976,63942.88352680592,252.93700513029353,488.0,1053.0,-1053.0,-12684.0,-18.0,-6.345172586293146,1999.0,310.1308780115354,96181.16149620584,310.19578125976454,771.0,771.0,-589.0
3951,-252485.0,-131.0,-126.30565282641321,1999.0,94.45208690877212,8921.196721422242,157.71593025857808,10.0,270.0,-270.0,-311767.0,-184.0,-155.96148074037018,1999.0,75.82909100424301,5750.051042529769,173.41866830666942,-14.0,245.0,-245.0,-56082.0,-75.0,-28.05502751375688,1999.0,84.13010704226053,7077.874910942214,88.68460678009386,129.0,147.0,-147.0,87948.0,55.0,43.9959979989995,1999.0,204.33642521911665,41753.374671327656,209.01919172950514,770.0,770.0,-539.0,52037.0,9.0,26.03151575787894,1999.0,293.2032120714883,85968.12356903813,294.35652427233686,761.0,1267.0,-1267.0,10154.0,-17.0,5.079539769884942,1999.0,297.0716057553487,88251.53894606132,297.1150293578821,825.0,825.0,-552.0
3952,-180547.0,-8.0,-90.31865932966483,1999.0,109.63964808964005,12020.85243322011,142.05038773733835,39.0,468.0,-468.0,-320591.0,-220.0,-160.37568784392195,1999.0,87.87292674562529,7721.651254842029,182.8715738059175,110.0,286.0,-286.0,-100684.0,-104.0,-50.3671835917959,1999.0,87.29261849803758,7620.001244243933,100.78122060787717,223.0,223.0,-195.0,108727.0,59.0,54.390695347673834,1999.0,195.8468430341167,38355.98592642994,203.25927695146763,1031.0,1031.0,-844.0,56450.0,12.0,28.23911955977989,1999.0,401.48551799660936,161190.62116100572,402.47741431603,1996.0,1996.0,-1394.0,6782.0,-12.0,3.392696348174087,1999.0,498.8743540985766,248875.62117727197,498.88589032541586,1874.0,1874.0,-1312.0
3953,-193240.0,-13.0,-96.66833416708354,1999.0,111.83179658818175,12506.350728140458,147.8212351415702,80.0,359.0,-359.0,-321519.0,-222.0,-160.83991995998,1999.0,89.17708036836096,7952.5516630251095,183.90767117159055,115.0,273.0,-273.0,-110123.0,-95.0,-55.08904452226113,1999.0,72.61531909536154,5272.984567321179,91.14706464662945,166.0,174.0,-174.0,119211.0,60.0,59.635317658829415,1999.0,214.58544225855886,46046.9120293013,222.7179452616488,801.0,1132.0,-1132.0,70134.0,13.0,35.08454227113557,1999.0,388.89460894259054,151239.0168646104,390.47399653624245,1252.0,2185.0,-2185.0,22656.0,-13.0,11.333666833416709,1999.0,478.58861222555964,229047.0597519871,478.7227921834075,1703.0,1703.0,-1409.0
3954,-226034.0,-37.0,-113.07353676838419,1999.0,101.1369588096565,10228.684437266156,151.70467743144007,90.0,351.0,-351.0,-284861.0,-203.0,-142.50175087543772,1999.0,88.35744105977314,7807.037390631283,167.67166246326957,74.0,322.0,-322.0,-69329.0,-103.0,-34.68184092046023,1999.0,107.22985566709441,11498.241946385899,112.69903298617078,180.0,230.0,-230.0,83685.0,60.0,41.86343171585793,1999.0,275.76148581148476,76044.3970569577,278.92103537020296,904.0,1198.0,-1198.0,71260.0,9.0,35.647823911955975,1999.0,494.78288782764156,244810.10608706056,496.06539229895725,1898.0,2427.0,-2427.0,45933.0,-13.0,22.97798899449725,1999.0,456.2657599882186,208178.44373762666,456.84399056555174,1773.0,1773.0,-1296.0
3955,-264217.0,-186.0,-132.17458729364682,1999.0,87.02502922937427,7573.355712373446,158.25131038515704,83.0,390.0,-390.0,-247916.0,-101.0,-124.0200100050025,1999.0,81.19679217388803,6592.919059329564,148.2358996362571,75.0,317.0,-317.0,6624.0,-40.0,3.313656828414207,1999.0,129.19846860829912,16692.244290729657,129.24095563058233,224.0,224.0,-214.0,113234.0,52.0,56.64532266133067,1999.0,173.44213402114937,30082.173853810342,182.45784837385486,683.0,725.0,-725.0,70890.0,12.0,35.46273136568284,1999.0,511.70759405900185,261844.6618176522,512.9349540960986,1734.0,2129.0,-2129.0,45735.0,-9.0,22.878939469734867,1999.0,439.9116189280635,193522.23246790975,440.5061615223669,1896.0,1896.0,-1215.0
3956,-193811.0,-62.0,-96.95397698849425,1999.0,74.30910983751515,5521.843804843892,122.15530057565806,-14.0,341.0,-341.0,-283245.0,-166.0,-141.69334667333666,1999.0,69.6924962443717,4857.044032771763,157.90518840197154,57.0,252.0,-252.0,-9396.0,-126.0,-4.700350175087544,1999.0,151.16119412131386,22849.70660818153,151.23425504808748,285.0,285.0,-239.0,81969.0,57.0,41.00500250125062,1999.0,278.3106436738965,77456.81438217858,281.3151695381999,928.0,984.0,-984.0,103463.0,13.0,51.75737868934467,1999.0,538.1536252098424,289609.32432649547,540.6368009812943,2265.0,2265.0,-1641.0,41775.0,-13.0,20.897948974487242,1999.0,380.28390777950807,144615.8505160534,380.85768311456405,1710.0,1710.0,-899.0
3957,247796.0,151.0,123.95997998999499,1999.0,127.68783219416336,16304.182490444822,177.96139786359507,296.0,296.0,-59.0,-116503.0,-79.0,-58.28064032016008,1999.0,53.67808164059612,2881.336448614502,79.23363859335485,46.0,203.0,-203.0,240375.0,176.0,120.24762381190595,1999.0,111.84331306092812,12508.926676444777,164.22063728062446,360.0,360.0,-68.0,117041.0,51.0,58.549774887443725,1999.0,215.31379290097988,46360.02941340605,223.13248430646846,710.0,710.0,-642.0,28887.0,13.0,14.450725362681341,1999.0,454.4787265699864,206550.91290467646,454.70840806849407,1106.0,1701.0,-1701.0,-12999.0,-1.0,-6.502751375687844,1999.0,286.7348501744879,82216.87430458602,286.8085774171338,622.0,1134.0,-1134.0
3958,281730.0,191.0,140.93546773386694,1999.0,123.67052816834557,15294.399537437554,187.50254825682077,307.0,307.0,-85.0,-118671.0,-69.0,-59.36518259129565,1999.0,44.30030436506724,1962.5169668375959,74.07254465006227,14.0,211.0,-211.0,242315.0,146.0,121.21810905452726,1999.0,100.7441817044526,10149.390147299762,157.61732173227352,405.0,405.0,-43.0,117443.0,55.0,58.75087543771886,1999.0,253.43626405460006,64229.939937952964,260.1568859412553,1377.0,1377.0,-1232.0,30105.0,15.0,15.060030015007504,1999.0,461.80371342494163,213262.66973306562,462.04921192132616,1712.0,1712.0,-1391.0,-31373.0,-3.0,-15.694347173586793,1999.0,273.37275550937574,74732.66345478893,273.8228916434745,766.0,920.0,-920.0
3959,308950.0,220.0,154.55227613806903,1999.0,119.44996563715347,14268.294290717144,195.33228189466044,323.0,323.0,-71.0,-112095.0,-59.0,-56.075537768884445,1999.0,41.31030219487828,1706.5410674321654,69.64917087447452,3.0,154.0,-154.0,230377.0,118.0,115.24612306153077,1999.0,96.00306113661514,9216.587747600664,149.9941886484745,275.0,275.0,-14.0,113360.0,30.0,56.708354177088545,1999.0,247.68374614474558,61347.238104294775,254.0926514832117,1551.0,1551.0,-540.0,46158.0,14.0,23.09054527263632,1999.0,461.9020286247688,213353.4840476767,462.4788182486462,2028.0,2028.0,-1242.0,-37714.0,7.0,-18.866433216608304,1999.0,245.4706185699726,60255.82458112497,246.19457119002792,650.0,849.0,-849.0
3960,288876.0,197.0,144.5102551275638,1999.0,123.66534004339682,15293.116328048965,190.20076278785672,302.0,302.0,-96.0,-116008.0,-66.0,-58.03301650825413,1999.0,49.85714369921476,2485.73477784415,76.50859940484759,31.0,158.0,-158.0,225440.0,138.0,112.77638819409705,1999.0,102.98169321452258,10605.229137330045,152.72112778340696,300.0,300.0,-56.0,114929.0,41.0,57.493246623311656,1999.0,233.93720554346083,54726.61613748345,240.89850465449632,997.0,997.0,-801.0,39928.0,-24.0,19.973986993496748,1999.0,476.0587634912419,226631.9462968102,476.4776033070459,2113.0,2113.0,-1291.0,-35977.0,-5.0,-17.99749874937469,1999.0,250.09680265668416,62548.41069909643,250.7435356301936,799.0,824.0,-824.0
3961,-9350.0,5.0,-4.6773386693346675,1999.0,20.038842764254767,401.5552193305257,20.57748080689614,45.0,51.0,-51.0,-343514.0,-202.0,-171.84292146073037,1999.0,59.32373042185493,3519.304991164917,181.794649666385,-32.0,236.0,-236.0,-313399.0,-132.0,-156.77788894447224,1999.0,61.12134324968648,3735.8186006459955,168.2709869898292,-86.0,286.0,-286.0,100112.0,54.0,50.08104052026013,1999.0,365.94143794290324,133913.1360037197,369.35246936132927,1126.0,1165.0,-1165.0,22820.0,11.0,11.415707853926964,1999.0,156.7356973149164,24566.07881279309,157.15087399884004,404.0,615.0,-615.0,-19623.0,-12.0,-9.816408204102052,1999.0,181.71980589587056,33022.08785483288,181.98475135258568,416.0,627.0,-627.0
3962,-25169.0,-21.0,-12.59079539769885,1999.0,18.863153092469823,355.8185445899538,22.679212361470324,48.0,67.0,-67.0,-225263.0,-76.0,-112.68784392196098,1999.0,71.2961301642091,5083.138176391848,133.3479971509587,18.0,234.0,-234.0,-399534.0,-234.0,-199.86693346673337,1999.0,59.5711227146326,3548.7186614818165,208.55577132958328,-88.0,319.0,-319.0,90435.0,32.0,45.240120060030016,1999.0,438.4480490514744,192236.69171704413,440.7758616123279,1338.0,1459.0,-1459.0,27696.0,15.0,13.854927463731865,1999.0,184.4618742613504,34026.183056010246,184.9814641282621,466.0,622.0,-622.0,-37459.0,-14.0,-18.73886943471736,1999.0,207.27219236015566,42961.76172578536,208.11753158606496,500.0,805.0,-805.0
3963,-8017.0,-5.0,-4.010505252626313,1999.0,8.140117963216195,66.26152045507497,9.074451654861477,20.0,29.0,-29.0,-209256.0,-55.0,-104.68034017008505,1999.0,89.5090123972693,8011.863300334509,137.73103106583943,36.0,236.0,-236.0,-391339.0,-241.0,-195.76738369184594,1999.0,66.88728856362808,4473.909371394051,206.8786549863095,-90.0,291.0,-291.0,107348.0,37.0,53.70085042521261,1999.0,410.8165827794935,168770.26468662044,414.31153257302833,1273.0,1459.0,-1459.0,25827.0,16.0,12.919959979989995,1999.0,69.06781289564259,4770.362778187493,70.2658390974735,262.0,288.0,-288.0,-30711.0,-13.0,-15.363181590795397,1999.0,87.1641265519326,7597.584957561322,88.50769631028183,250.0,326.0,-326.0
